TZ16_CODE,TZ16_NAME,Tz16_Area,Flag,CBD,Gr_Parra,Gr_Penrith,Liverpool,Campbeltn,Airport,SA4_adj_ID,SA4_adj_NAME,SA4_adj_index,ABM_zone
3824,Defence Land Moorebank,5149644.2,0,0,0,0,0,0,0,23, South West,12,2022
3825,Village Plaza Shopping Centre,1242953.578,0,0,0,0,1,0,0,23, South West,12,2023
3826,Voyager Point,1727087.228,0,0,0,0,1,0,0,23, South West,12,2024
3827,Holsworthy Station,1507911.813,0,0,0,0,1,1,0,23, South West,12,2025
3828,Holsworthy_Australis Park,882356.2465,0,0,0,0,1,0,0,23, South West,12,2026
3829,Pleasure Point,1945129.998,0,0,0,0,1,0,0,23, South West,12,2027
3830,Holsworthy Army Base,58216232.92,0,0,0,0,0,0,0,23, South West,12,2028
3831,Liverpool Girls High School,121419.0775,1,0,0,0,1,0,0,23, South West,12,2029
3832,Warwick Farm Station_Browne Parade and Lachlan St,70694.77465,1,0,1,0,1,0,0,23, South West,12,2030
3833,Homemakers Centre Warwick Farm,1387855.276,0,0,0,0,0,0,0,23, South West,12,2031
3834,Megacenta Liverpool,488638.9659,0,0,0,0,0,0,0,23, South West,12,2032
3835,Warwick Farm,958448.4845,0,0,1,0,1,0,0,23, South West,12,2033
3836,Marsden Rd Primary School,984329.3694,0,0,0,0,1,0,0,23, South West,12,2034
3837,Warwick Farm Station_West,153349.2962,1,0,1,0,1,0,0,23, South West,12,2035
3838,Liverpool Pioneers Memorial Pk,310043.2319,1,0,0,0,1,0,0,23, South West,12,2036
3839,Liverpool CBD,277779.2043,1,0,1,0,1,0,0,23, South West,12,2037
3840,Warwick Farm Industrial Area_Warwick Farm Station,1354950.013,1,0,1,0,1,1,0,23, South West,12,2038
3841,Liverpool Hospital,126269.3643,1,0,0,0,0,0,0,23, South West,12,2039
3842,Liverpool_Flowerdale Rd and Memorial Av,1337247.791,0,0,1,0,1,0,0,23, South West,12,2040
3843,Liverpool Station,264876.6819,1,0,1,0,1,1,0,23, South West,12,2041
3844,Whitlam Centre Liverpool,355453.0504,1,0,0,0,1,0,0,23, South West,12,2042
3845,Liverpool_Nagle St and Hay St,187000.3161,1,0,1,0,1,0,0,23, South West,12,2043
3846,Liverpool,375854.1244,1,0,0,0,1,0,0,23, South West,12,2044
3847,Liverpool Bicentennial Museum,290820.0273,1,0,0,0,1,0,0,23, South West,12,2045
3848,Liverpool Station_East,65035.1288,1,0,0,0,0,0,0,23, South West,12,2046
3849,Liverpool_South Western Local Health District,163167.4461,1,0,0,0,0,0,0,23, South West,12,2047
3850,Cartwright,960910.1109,0,0,0,0,1,0,0,23, South West,12,2048
3851,Flowerdale Shopping Centre,724067.677,0,0,0,0,1,0,0,23, South West,12,2049
3852,Cartwright_Church of Christ,741183.2573,0,0,0,0,0,0,0,23, South West,12,2050
3853,Lurnea,789643.0739,0,0,0,0,1,0,0,23, South West,12,2051
3854,Prestons Industrial Area_Western End,1994406.501,0,0,0,0,1,0,0,23, South West,12,2052
3855,Prestons Industrial Area_Eastern End,2116991.019,0,0,0,0,0,0,0,23, South West,12,2053
3856,Lurnea High School,985440.2304,0,0,0,0,1,0,0,23, South West,12,2054
3857,Prestons,626215.9908,0,0,0,0,1,0,1,23, South West,12,2055
3858,Prestons_Dalmeny Public School,670176.5164,0,0,0,0,1,0,0,23, South West,12,2056
3859,William Carey Christian School,769670.7736,0,0,0,0,1,0,1,23, South West,12,2057
3860,Prestons_Beech Rd and Barcelona Dr,979333.6843,0,0,0,0,1,0,0,23, South West,12,2058
3861,Prestons_Sid Neville Reserve,578118.2749,0,0,0,0,1,0,1,23, South West,12,2059
3862,Prestons_Dalmeny Reserve,739360.8348,0,0,0,0,1,1,0,23, South West,12,2060
3863,Edmonson Park_Jardine Drive and Buchan Ave,1791011.947,0,0,0,0,1,0,1,23, South West,12,2061
3864,Tree Valley Golf Course,515266.4733,0,0,0,0,1,0,0,23, South West,12,2062
3865,Edmonson Park,935077.5748,0,0,0,0,0,0,0,23, South West,12,2063
3866,Liverpool_Northumberland St and Moore St,215269.5643,1,0,1,0,1,0,0,23, South West,12,2064
3867,Liverpool_Collimore Park,342983.5808,1,0,1,0,1,0,0,23, South West,12,2065
3868,Liverpool_Lighthorse Park,172413.0661,1,0,0,0,1,0,0,23, South West,12,2066
3869,Liverpool_Pearce Park,685598.2645,1,0,0,0,1,0,0,23, South West,12,2067
3870,Liverpool_Charles St and Atkinson St,259358.8625,1,0,0,0,1,0,0,23, South West,12,2068
3875,Edmondson Park_Dalmatia Ave and Croatia Ave,1651266.961,0,0,0,0,1,0,0,23, South West,12,2069
3900,Parklea Markets,1483757.91,0,0,1,0,0,0,0,22, Blacktown,11,2070
3901,Glenwood_Glenwood Park Dr and Malvern Rd,1195177.797,0,0,1,0,0,0,0,22, Blacktown,11,2071
3902,Glenwood,1067407.752,0,0,1,0,0,0,0,22, Blacktown,11,2072
3903,Glenwood_Northwest Bvd and Greenhill Dr,1362946.726,0,0,1,0,0,0,0,22, Blacktown,11,2073
3905,Kellyville Ridge_Glenheath Park,348504.46,0,0,0,0,0,0,0,22, Blacktown,11,2074
3906,Castlebrook Lawn Cemetery and Crematorium,640646.2711,0,0,1,0,0,0,0,22, Blacktown,11,2075
3907,The Ponds,1340275.04,0,0,0,0,0,0,0,22, Blacktown,11,2076
3908,Kellyville Ridge_Fyfe Rd and Braemont Av,789203.5491,0,0,0,0,0,0,0,22, Blacktown,11,2077
3909,Kellyville Ridge Public School,677073.3819,0,0,0,0,0,0,0,22, Blacktown,11,2078
3910,Newbury,607065.1795,0,0,0,0,0,0,0,22, Blacktown,11,2079
3911,The Ponds_Paddock St and Avon St,398681.0075,0,0,0,0,0,0,0,22, Blacktown,11,2080
3912,Kellyville Ridge_Cardinale St and Bruton Ave,895988.6164,0,0,0,0,0,0,0,22, Blacktown,11,2081
3913,Stanhope_Gardens Rothbury Tce and Newbury Av,802477.8645,0,0,1,0,0,0,0,22, Blacktown,11,2082
3914,Newbury_Fairholme Reserve,449918.854,0,0,0,0,0,0,0,22, Blacktown,11,2083
3915,Stanhope Gardens,1037488.813,0,0,1,0,0,0,0,22, Blacktown,11,2084
3916,Parklea Maximum Security Prison,602402.3339,0,0,0,0,0,0,0,22, Blacktown,11,2085
3917,Parklea_Davison Reserve,347609.4111,0,0,1,0,0,0,0,22, Blacktown,11,2086
3918,The Ponds High School,800675.947,0,0,0,0,0,0,0,22, Blacktown,11,2087
3919,The Ponds_Waterfall Park,857805.8757,0,0,0,0,0,0,0,22, Blacktown,11,2088
3920,Hambledon Primary School,1160256.814,0,0,0,0,0,0,0,22, Blacktown,11,2089
3921,Quakers Hill,881270.7408,0,0,0,0,0,0,0,22, Blacktown,11,2090
3922,Quakers Hill Park,826776.1419,0,0,0,0,0,0,0,22, Blacktown,11,2091
3923,Barnier Primary School,664211.803,0,0,1,0,0,0,0,22, Blacktown,11,2092
3924,Paterson Res,825784.8348,0,0,0,0,0,0,0,22, Blacktown,11,2093
3925,University of Western Sydney,947178.4727,0,0,0,0,0,0,0,22, Blacktown,11,2094
3926,Quakers Hill Station,988798.5845,0,0,1,1,0,0,0,22, Blacktown,11,2095
3927,Quakers Hill Plaza,502333.0515,0,0,1,1,0,0,0,22, Blacktown,11,2096
3928,Quakers Hill_Greenhalgh Reserve,444893.8791,0,0,1,0,0,0,0,22, Blacktown,11,2097
3929,Acacia Gardens_Corbin Reserve,511789.4912,0,0,1,0,0,0,0,22, Blacktown,11,2098
3930,Acacia Gardens_Waite Reserve,944898.0497,0,0,1,0,0,0,0,22, Blacktown,11,2099
3931,Riverstone_Richmond Road North,3375275.515,0,0,0,0,0,0,0,22, Blacktown,11,2100
3933,Vineyard Public School,1157725.626,0,0,0,0,0,0,0,22, Blacktown,11,2101
3934,Riverstone Sewage Treatment Plant,1473746.318,0,0,0,0,0,0,0,22, Blacktown,11,2102
3935,Riverstone_Victoria St and Hamilton St,2548408.859,0,0,0,0,0,0,0,22, Blacktown,11,2103
3936,Riverstone_Wianamatta Creek,4182937.788,0,0,0,0,0,0,0,22, Blacktown,11,2104
3937,Riverstone_North of Station,1324034.8,0,0,0,0,0,0,0,22, Blacktown,11,2105
3938,Riverstone_Garfield Rd and Clarke St,2565221.338,0,0,0,0,0,0,0,22, Blacktown,11,2106
3939,Proposed Rouse Hill Regional Park,1633721.142,0,0,0,0,0,0,0,22, Blacktown,11,2107
3940,Riverstone Station_East,1090127.516,0,0,0,0,0,0,0,22, Blacktown,11,2108
3941,Riverstone High School,1493389.976,0,0,0,0,0,0,0,22, Blacktown,11,2109
3942,Riverstone_Cleveland Road and Farm Road,3163275.486,0,0,0,0,0,0,0,22, Blacktown,11,2110
3943,Rouse Hill Regional Park,1570572.85,0,0,0,0,0,0,0,22, Blacktown,11,2111
3944,Riverstone Public School,931253.8986,0,0,0,0,0,0,0,22, Blacktown,11,2112
3945,Riverstone Cemetery,1164702.071,0,0,0,0,0,0,0,22, Blacktown,11,2113
3946,Riverstone_McCulloch St and Cranbourne St,1532359.186,0,0,0,0,0,0,0,22, Blacktown,11,2114
3947,Marsden Park_Wianamatta Creek,2229154.471,0,0,0,0,0,0,0,22, Blacktown,11,2115
3948,Rouse Hill_Tallawong Rd and Macquarie Rd,779871.3555,0,0,0,0,0,0,0,22, Blacktown,11,2116
3949,Vinegar Hill,774216.032,0,0,0,0,0,0,0,22, Blacktown,11,2117
3950,Marsden Park_Clydesdale Dairy,2937935.643,0,0,0,0,0,0,0,22, Blacktown,11,2118
3951,Riverstone,1720157.642,0,0,0,0,0,0,0,22, Blacktown,11,2119
3952,Schofields_Boundary Rd and Gordon Rd,645806.4613,0,0,0,0,0,0,0,22, Blacktown,11,2120
3953,Schofields Park,1480340.171,0,0,0,0,0,0,0,22, Blacktown,11,2121
3954,Marsden Park Public School,898091.3752,0,0,0,0,0,0,0,22, Blacktown,11,2122
3955,Schofields_Vine St East and Carnarvon Rd,1177074.204,0,0,0,0,0,0,0,22, Blacktown,11,2123
3956,Marsden Park,4166714.352,0,0,0,0,0,0,0,22, Blacktown,11,2124
3957,Schofields_St Josephs,1232822.16,0,0,0,0,0,0,0,22, Blacktown,11,2125
3958,Schofields_Pelican Rd and Burdekin Rd,1406143.955,0,0,1,0,0,0,0,22, Blacktown,11,2126
3959,Schofields_St Josephs catholic Primary School,1133364.292,0,0,0,0,0,0,0,22, Blacktown,11,2127
3960,Schofields_Fire Station,680997.1084,0,0,0,0,0,0,0,22, Blacktown,11,2128
3961,Glengarrie Trial Track,2024807.297,0,0,0,0,0,0,0,22, Blacktown,11,2129
3962,Blacktown Equestrian Centre,1852527.643,0,0,0,0,0,0,0,22, Blacktown,11,2130
3963,Schofields_New Station,956691.7965,0,0,0,0,0,0,0,22, Blacktown,11,2131
3964,Grange Avenue Reserve,2356942.973,0,0,0,0,0,0,0,22, Blacktown,11,2132
3965,Shanes Park_Shane Park Rd and Whites Rd,3158656.408,0,0,0,0,0,0,0,22, Blacktown,11,2133
3966,Shanes Park_AirServices Australia,2742560.519,0,0,0,0,0,0,0,22, Blacktown,11,2134
3967,Shanes Park,2834355.447,0,0,0,0,0,0,0,22, Blacktown,11,2135
3968,Marsden Park_Al-Masjid Bait-Ul Huda Mosque,4900785.943,0,0,0,0,0,0,0,22, Blacktown,11,2136
3969,Former Schofields Aerodrome,1396254.625,0,0,0,0,0,0,0,22, Blacktown,11,2137
3970,Stonecutters Ridge Golf Course,3410977.996,0,0,0,0,0,0,0,22, Blacktown,11,2138
3971,Rouse Hill_Tallawong Rd and Guntawong Rd,715030.8583,0,0,0,0,0,0,0,22, Blacktown,11,2139
3972,Rouse Hill_Gordon Rd and Oak St,680066.7942,0,0,0,0,0,0,0,22, Blacktown,11,2140
3973,Rouse Hill_Bella Parade and Barbola St,309722.5666,0,0,0,0,0,0,0,22, Blacktown,11,2141
3974,Schofields_First Ponds Creek,665678.1587,0,0,0,0,0,0,0,22, Blacktown,11,2142
4000,Bidwill High School,1510036.326,0,0,0,1,0,0,0,22, Blacktown,11,2143
4001,Blackett,1061254.135,0,0,0,1,0,0,0,22, Blacktown,11,2144
4002,Blackett Heights Reserve,670757.3195,0,0,0,1,0,0,0,22, Blacktown,11,2145
4003,Emerton Village Shopping Centre,894063.3935,0,0,0,1,0,0,0,22, Blacktown,11,2146
4004,Mount Druitt High School,939904.228,0,0,0,1,0,0,0,22, Blacktown,11,2147
4005,Hebersham Primary School,1007228.221,0,0,1,1,0,0,0,22, Blacktown,11,2148
4008,Dean Park Shopping Centre,1568088.405,0,0,1,0,0,0,0,22, Blacktown,11,2149
4009,Glendenning Public School,712225.1988,0,0,0,0,0,0,0,22, Blacktown,11,2150
4010,Glendenning,716622.6769,0,0,0,0,0,0,0,22, Blacktown,11,2151
4011,Blacktown City Canine Centre,1243926.272,0,0,0,0,0,0,0,22, Blacktown,11,2152
4012,Glendenning Industrial Area_Glendenning Rd and Kilto Cr,892587.7317,0,0,0,0,0,0,0,22, Blacktown,11,2153
4015,Hassall Grove Plaza,1218294.002,0,0,0,1,0,0,0,22, Blacktown,11,2154
4016,Oakhurst_Hanna Reserve,836755.204,0,0,0,1,0,0,0,22, Blacktown,11,2155
4017,Oakhurst,805211.1425,0,0,0,1,0,0,0,22, Blacktown,11,2156
4018,Oakhurst_Sir Douglas Mawson Reserve,381112.7542,0,0,0,1,0,0,0,22, Blacktown,11,2157
4019,Plumpton Market Place,1300137.106,0,0,1,1,0,0,0,22, Blacktown,11,2158
4020,Alroy House Plumpton,881562.5538,0,0,1,1,0,0,0,22, Blacktown,11,2159
4021,Plumpton Park,770947.4189,0,0,1,1,0,0,0,22, Blacktown,11,2160
4024,Willmot,1267627.762,0,0,0,1,0,0,0,22, Blacktown,11,2161
4025,Ropes Crossing,3421878.701,0,0,0,1,0,0,0,22, Blacktown,11,2162
4026,Shalvey High School,1226563.606,0,0,0,1,0,0,0,22, Blacktown,11,2163
4027,St Marys_Susannah Dr and Pulley Dr,2071212.821,0,0,0,1,0,0,0,22, Blacktown,11,2164
4028,Lethbridge Park,1620633.538,0,0,0,1,0,0,0,22, Blacktown,11,2165
4029,Tregear,1638581.905,0,0,0,1,0,0,0,22, Blacktown,11,2166
4032,Whalan Primary School,1127603.384,0,0,1,1,0,0,0,22, Blacktown,11,2167
4033,Whalan High School,1701886.179,0,0,1,1,0,0,0,22, Blacktown,11,2168
4034,Mount Druitt_North,661900.7705,0,0,1,1,0,0,0,22, Blacktown,11,2169
4035,Mount Druitt_South,592596.5257,0,0,1,1,0,0,0,22, Blacktown,11,2170
4036,Cumberland Industries,595982.8933,0,0,0,0,0,0,0,22, Blacktown,11,2171
4037,Westfield_Mt Druitt Station_North,567030.0321,0,0,1,1,0,0,0,22, Blacktown,11,2172
4038,Mount Druitt Hospital _ TAFE,468421.3746,0,0,0,0,0,0,0,22, Blacktown,11,2173
4039,Mount Druitt_Mount Druitt Rd and Durham St,1500959.086,0,0,1,1,0,0,0,22, Blacktown,11,2174
4040,Mount Druitt Station_South,1452367.04,0,0,1,1,0,0,0,22, Blacktown,11,2175
4043,Arndell Park,1975819.093,0,0,0,0,0,0,0,22, Blacktown,11,2176
4044,Huntingwood Industrial Area,1720258.454,0,0,0,0,0,0,0,22, Blacktown,11,2177
4045,Hanson Wallgrove Quarry,11242312.3,0,0,0,0,0,0,0,22, Blacktown,11,2178
4046,Eastern Creek Raceway,10660810.67,0,0,0,0,0,0,0,22, Blacktown,11,2179
4047,Prospect Reservoir,5037222.418,0,0,0,0,0,0,0,22, Blacktown,11,2180
4048,Rooty Hill_Hamrun Circuit and Willis St,674630.1889,0,0,1,1,0,0,0,22, Blacktown,11,2181
4049,Rooty Hill,884146.605,0,0,1,1,0,0,0,22, Blacktown,11,2182
4050,Glendenning Industrial Area_Southern End,929978.9779,0,0,0,0,0,0,0,22, Blacktown,11,2183
4051,Rooty Hill Station_North,1133008.776,0,0,1,1,0,0,0,22, Blacktown,11,2184
4052,Rooty Hill Station_South,833008.3525,0,0,1,1,0,0,0,22, Blacktown,11,2185
4053,Minchinbury Community Hospital,983962.62,0,0,1,1,0,0,0,22, Blacktown,11,2186
4054,St Agnes Girls High School,1151350.981,0,0,1,1,0,0,0,22, Blacktown,11,2187
4055,Blacktown Olympic Park,2257326.545,0,0,0,0,0,0,0,22, Blacktown,11,2188
4056,Minchinbury_Hometown,1611620.01,0,0,0,0,0,0,0,22, Blacktown,11,2189
4057,Minchinbury Shopping Centre,848686.0732,0,0,0,1,0,0,0,22, Blacktown,11,2190
4058,Minchinbury Sports Ground,807514.73,0,0,0,1,0,0,0,22, Blacktown,11,2191
4059,Animal Quarantine Station Minchinbury,910076.8914,0,0,0,1,0,0,0,22, Blacktown,11,2192
4060,Eastern Creek_Pikes Lane,1572247.584,0,0,0,0,0,0,0,22, Blacktown,11,2193
4100,Kings Park_Faulkland Cr and Madagascar Dr,1415065.184,0,0,1,1,0,0,0,22, Blacktown,11,2194
4101,Blacktown Industrial Area_Northern End,1307729.992,0,0,1,0,0,0,0,22, Blacktown,11,2195
4102,Blacktown_Garden St and Turner St,705591.4258,0,0,1,0,0,0,0,22, Blacktown,11,2196
4103,Blacktown Industrial Area_Southern End,1423864.081,0,0,1,1,0,0,0,22, Blacktown,11,2197
4104,Blacktown_Harold St and Sackville St,925429.3369,0,0,1,1,0,0,0,22, Blacktown,11,2198
4105,Blacktown Station_North,123180.1112,0,0,0,0,0,0,0,22, Blacktown,11,2199
4106,Blacktown_Boyd St and Clifton St,350734.4234,0,0,1,1,0,0,0,22, Blacktown,11,2200
4107,Westpoint Centre_Blacktown Station_South,208049.7332,0,0,1,1,0,0,0,22, Blacktown,11,2201
4108,Patrician Brothers College,621601.2882,0,0,1,1,0,0,0,22, Blacktown,11,2202
4109,Blacktown District Hospital,435375.0217,0,0,1,1,0,0,0,22, Blacktown,11,2203
4110,Blacktown Mega Centre,89791.1645,0,0,0,0,0,0,0,22, Blacktown,11,2204
4111,Blacktown_Prince St and Second Ave,136261.7391,0,0,1,1,0,0,0,22, Blacktown,11,2205
4112,Blacktown City Council,217844.946,0,0,1,1,0,0,0,22, Blacktown,11,2206
4113,Quakers Hill Shopping Complex,1662741.153,0,0,1,0,0,0,0,22, Blacktown,11,2207
4114,Tallagandra Dr and Narcissus Ave,1065405.72,0,0,1,1,0,0,0,22, Blacktown,11,2208
4115,Marayong Station_West,1134045.968,0,0,1,1,0,0,0,22, Blacktown,11,2209
4116,John Paul Ii Senior High School,1408669.147,0,0,1,1,0,0,0,22, Blacktown,11,2210
4117,Blacktown_Love St and Becharry Rd,865019.8925,0,0,1,1,0,0,0,22, Blacktown,11,2211
4118,Blacktown Showground,1233837.369,0,0,1,1,0,0,0,22, Blacktown,11,2212
4119,Blacktown_St Patricks Primary School,383842.9067,0,0,1,1,0,0,0,22, Blacktown,11,2213
4120,Blacktown_Brewongle Reserve,226888.461,0,0,1,1,0,0,0,22, Blacktown,11,2214
4121,Blacktown_Athlone St and Monash Rd,792620.067,0,0,1,1,0,0,0,22, Blacktown,11,2215
4122,Blacktown_Walters Rd and Newton Rd,664586.8298,0,0,1,1,0,0,0,22, Blacktown,11,2216
4123,Blacktown_Bellevue Park,628390.5244,0,0,1,0,0,0,0,22, Blacktown,11,2217
4124,Evans High School,1322301.302,0,0,1,0,0,0,0,22, Blacktown,11,2218
4125,Mitchell High School,867290.8984,0,0,1,1,0,0,0,22, Blacktown,11,2219
4126,Blacktown South Primary School,852384.0287,0,0,1,1,0,0,0,22, Blacktown,11,2220
4127,Blacktown_Highview St and Apex St,648417.1914,0,0,1,1,0,0,0,22, Blacktown,11,2221
4128,Blacktown_Pendant Av and Lancelot St,949079.9571,0,0,1,1,0,0,0,22, Blacktown,11,2222
4129,Nagle Girls High School,684713.9867,0,0,1,0,0,0,0,22, Blacktown,11,2223
4132,Doonside High School,1821886.432,0,0,1,1,0,0,0,22, Blacktown,11,2224
4133,Lake Woodcroft,821026.7553,0,0,1,1,0,0,0,22, Blacktown,11,2225
4134,Doonside Station_North,1641267.864,0,0,1,1,0,0,0,22, Blacktown,11,2226
4135,Woodcroft,868627.7955,0,0,1,1,0,0,0,22, Blacktown,11,2227
4136,Doonside Station_South,1666471.985,0,0,1,1,0,0,0,22, Blacktown,11,2228
4137,Doonside,818142.4325,0,0,1,1,0,0,0,22, Blacktown,11,2229
4138,Blacktown_Bungarribee Homestead Park,2255479.254,0,0,1,1,0,0,0,22, Blacktown,11,2230
4140,Kings Langley Shopping Centre,1572510.831,0,0,1,1,0,0,0,22, Blacktown,11,2231
4141,Kings Langley,1288422.387,0,0,1,0,0,0,0,22, Blacktown,11,2232
4142,Solander Centre,799970.5546,0,0,1,0,0,0,0,22, Blacktown,11,2233
4143,Lalor Park_Wheeler St and Northcott Rd,1424731.809,0,0,1,1,0,0,0,22, Blacktown,11,2234
4144,Lalor Park,1011398.133,0,0,1,1,0,0,0,22, Blacktown,11,2235
4145,Seven Hills High School,1007495.105,0,0,1,1,0,0,0,22, Blacktown,11,2236
4146,Seven Hills_Melody Gardens,824375.0015,0,0,1,0,0,0,0,22, Blacktown,11,2237
4147,Seven Hills_Barbara Bvd and Dulcie St,673916.3189,0,0,1,1,0,0,0,22, Blacktown,11,2238
4148,Seven Hills_Pioneer Park,569051.5791,0,0,1,1,0,0,0,22, Blacktown,11,2239
4149,Seven Hills Industrial Area,926352.9168,0,0,0,0,0,0,0,22, Blacktown,11,2240
4150,Seven Hills Station_North,443546.7763,0,0,0,0,0,0,0,22, Blacktown,11,2241
4151,Seven Hills Industrial Area_Eastern End,1236799.283,0,0,0,0,0,0,0,22, Blacktown,11,2242
4154,Bert Oldfield Primary School,800359.9195,0,0,1,1,0,0,0,22, Blacktown,11,2243
4155,Seven Hills,1052519.329,0,0,1,1,0,0,0,22, Blacktown,11,2244
4156,Seven Hills_Duncan Park,818935.3028,0,0,1,1,0,0,0,22, Blacktown,11,2245
4157,Toongabbie Station_West,885399.178,0,0,1,1,0,0,0,22, Blacktown,11,2246
4158,Seven Hills_Columbia Rd and Vesuvius St,821459.1827,0,0,1,1,0,0,0,22, Blacktown,11,2247
4159,Toongabbie_Kura Park,750469.768,0,0,1,0,0,0,0,22, Blacktown,11,2248
4160,Prospect,1349112.771,0,0,1,0,0,0,0,22, Blacktown,11,2249
4161,Metella Rd Primary School,1598564.298,0,0,1,0,0,0,0,22, Blacktown,11,2250
4162,Home Base Prospect,923038.8072,0,0,1,1,0,0,0,22, Blacktown,11,2251
4163,Prospect Nature Reserve,2182728.544,0,0,1,0,0,0,0,22, Blacktown,11,2252
4200,Colo Heights,1845262668,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2253
4201,Cumberland Reach,45307710.91,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2254
4202,Bilpin Reserve,265508786.8,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2255
4205,East Kurrajong,62806853.25,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2256
4206,Kurrajong,63633230.05,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2257
4207,Ebenezer,32746917.39,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2258
4208,Bells Line of Road Bilpin_North,43344743.01,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2259
4209,Glossodia,20316972.44,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2260
4210,Bells Line of Road Bilpin_South,17736625.75,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2261
4211,Wilberforce_Wilberforce Rd and King Rd,16071674.01,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2262
4212,Hawkesbury High School,19744232.85,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2263
4213,Kurrajong Public School,29603724.29,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2264
4214,Kuyper Christian School,25224456.88,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2265
4300,Maroota,115786726.3,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2266
4301,Cattai Homestead_historic,65812258.75,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2267
4302,Glenorie Shopping Centre,88808821.68,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2268
4303,Jackeroo Ranch Kenthurst,16364344.75,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2269
4304,Kenthurst Shopping Centre,24026225.61,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2270
4305,Middle Dural,12697598.28,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2271
4306,Annangrove,6290937.044,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2272
4307,Kenthurst,10711775.93,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2273
4308,Kenthurst Galleries,8078470.487,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2274
4309,Old Northern Gallery Dural,16758372.66,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2275
4310,Dural Mall Shopping Centre,4149393.207,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2276
4311,Dural_Hemers Rd and Quarry Rd,6525493.652,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2277
4312,Dural,824345.3602,0,0,0,0,0,0,0,24, Baulkham Hills and Hawkesbury,13,2278
